"Genotype","Environment","Year","Rep","Block","Row","Col","trait","value","PopGroup"
"Mb-99","Brau-2016","2016",NA,"1","10","7","FW",5.24,"M. sinensis"
"Mb-99","Brau-2016","2016",NA,"1","10","7","MC",18.0653,"M. sinensis"
"Mb-893_11","Brau-2016","2016",NA,"1","3","9","DM",3.27741,"M. sinensis"
"Mb-893_11","Brau-2016","2016",NA,"1","3","9","FW",3.86,"M. sinensis"
"Mb-893_11","Brau-2016","2016",NA,"1","3","9","MC",15.0929,"M. sinensis"
"Mb-910_11","Brau-2016","2016",NA,"1","7","9","DM",1.93199,"M. sinensis"
"Mb-910_11","Brau-2016","2016",NA,"1","7","9","FW",2.6,"M. sinensis"
"Mb-910_11","Brau-2016","2016",NA,"1","7","9","MC",25.6925,"M. sinensis"
"Mb-930","Brau-2016","2016",NA,"1","16","9","DM",1.75945,"M. sinensis"
"Mb-930","Brau-2016","2016",NA,"1","16","9","FW",3.08,"M. sinensis"
"Mb-930","Brau-2016","2016",NA,"1","16","9","MC",42.8749,"M. sinensis"
"Mb-931_12","Brau-2016","2016",NA,"1","17","10","DM",3.1379,"M. sinensis"
"Mb-931_12","Brau-2016","2016",NA,"1","17","10","FW",4.52,"M. sinensis"
"Mb-931_12","Brau-2016","2016",NA,"1","17","10","MC",30.5774,"M. sinensis"
"Mb-933_11","Brau-2016","2016",NA,"1","16","10","DM",3.26644,"M. sinensis"
"Mb-933_11","Brau-2016","2016",NA,"1","16","10","FW",4.88,"M. sinensis"
"Mb-933_11","Brau-2016","2016",NA,"1","16","10","MC",33.0648,"M. sinensis"
"Mb-99","Brau-2016","2016",NA,"1","15","10","DM",3.43257,"M. sinensis"
"Mb-99","Brau-2016","2016",NA,"1","15","10","FW",4.26,"M. sinensis"
"Mb-99","Brau-2016","2016",NA,"1","15","10","MC",19.4233,"M. sinensis"
"Mb-960_20","Brau-2016","2016",NA,"1","6","10","DM",1.88296,"M. sinensis"
"Mb-960_20","Brau-2016","2016",NA,"1","6","10","FW",2.8,"M. sinensis"
"Mb-960_20","Brau-2016","2016",NA,"1","6","10","MC",32.7515,"M. sinensis"
"Mb-960_20","Brau-2016","2016",NA,"1","5","10","DM",2.23863,"M. sinensis"
"Mb-960_20","Brau-2016","2016",NA,"1","5","10","FW",3.24,"M. sinensis"
"Mb-960_20","Brau-2016","2016",NA,"1","5","10","MC",30.9063,"M. sinensis"
"Mb-974_19","Brau-2016","2016",NA,"1","6","11","DM",2.85515,"M. sinensis"
"Mb-974_19","Brau-2016","2016",NA,"1","6","11","FW",3.94,"M. sinensis"
"Mb-974_19","Brau-2016","2016",NA,"1","6","11","MC",27.5342,"M. sinensis"
"Mb-1086_54","Brau-2016","2016",NA,"1","7","12","DM",5.48701,"M. x gig"
"Mb-1086_54","Brau-2016","2016",NA,"1","7","12","FW",7.96,"M. x gig"
"Mb-1086_54","Brau-2016","2016",NA,"1","7","12","MC",31.0678,"M. x gig"
"Mb-99","Brau-2016","2016",NA,"1","5","12","DM",3.33477,"M. sinensis"
"Mb-99","Brau-2016","2016",NA,"1","5","12","FW",4.56,"M. sinensis"
"Mb-99","Brau-2016","2016",NA,"1","5","12","MC",26.8691,"M. sinensis"
"Mb-1130_51","Brau-2016","2016",NA,"1","9","13","DM",4.25166,"M. x gig"
"Mb-1130_51","Brau-2016","2016",NA,"1","9","13","FW",6.04,"M. x gig"
"Mb-1130_51","Brau-2016","2016",NA,"1","9","13","MC",29.6083,"M. x gig"
"Mb-99","Brau-2016","2016",NA,"1","16","14","DM",3.22149,"M. sinensis"
"Mb-99","Brau-2016","2016",NA,"1","16","14","FW",4.2,"M. sinensis"
"Mb-99","Brau-2016","2016",NA,"1","16","14","MC",23.2979,"M. sinensis"
"Mb-1153_20","Brau-2016","2016",NA,"1","15","14","DM",2.64262,"M. sinensis"
"Mb-1153_20","Brau-2016","2016",NA,"1","15","14","FW",4.46,"M. sinensis"
"Mb-1153_20","Brau-2016","2016",NA,"1","15","14","MC",40.7485,"M. sinensis"
"Mb-1153_20","Brau-2016","2016",NA,"1","14","14","DM",3.24558,"M. sinensis"
"Mb-1153_20","Brau-2016","2016",NA,"1","14","14","FW",5.02,"M. sinensis"
"Mb-1153_20","Brau-2016","2016",NA,"1","14","14","MC",35.347,"M. sinensis"
"Mb-1156_13","Brau-2016","2016",NA,"1","12","14","DM",0.967421,"M. sinensis"
"Mb-1156_13","Brau-2016","2016",NA,"1","12","14","FW",1.72,"M. sinensis"
"Mb-1156_13","Brau-2016","2016",NA,"1","12","14","MC",43.7546,"M. sinensis"
"Mb-1182_16","Brau-2016","2016",NA,"1","7","14","DM",1.06819,"M. sinensis"
"Mb-1182_16","Brau-2016","2016",NA,"1","7","14","FW",1.64,"M. sinensis"
"Mb-1182_16","Brau-2016","2016",NA,"1","7","14","MC",34.8667,"M. sinensis"
"Mb-1205_12","Brau-2016","2016",NA,"1","2","15","DM",4.03619,"M. sinensis"
"Mb-1205_12","Brau-2016","2016",NA,"1","2","15","FW",4.82,"M. sinensis"
"Mb-1205_12","Brau-2016","2016",NA,"1","2","15","MC",16.2617,"M. sinensis"
"Mb-1231_18","Brau-2016","2016",NA,"1","4","15","DM",5.234,"M. sinensis"
"Mb-1231_18","Brau-2016","2016",NA,"1","4","15","FW",9.3,"M. sinensis"
"Mb-1231_18","Brau-2016","2016",NA,"1","4","15","MC",43.7204,"M. sinensis"
"Mb-1238_1","Brau-2016","2016",NA,"1","6","15","DM",0.900672,"M. sinensis"
"Mb-1238_1","Brau-2016","2016",NA,"1","6","15","FW",1.08,"M. sinensis"
"Mb-1238_1","Brau-2016","2016",NA,"1","6","15","MC",16.6045,"M. sinensis"
"Mb-99","Brau-2016","2016",NA,"1","11","15","DM",3.43245,"M. sinensis"
"Mb-99","Brau-2016","2016",NA,"1","11","15","FW",4.48,"M. sinensis"
"Mb-99","Brau-2016","2016",NA,"1","11","15","MC",23.3829,"M. sinensis"
"Mb-1485_42","Brau-2016","2016",NA,"1","14","15","DM",3.40749,"M. x gig"
"Mb-1485_42","Brau-2016","2016",NA,"1","14","15","FW",4.88,"M. x gig"
"Mb-1485_42","Brau-2016","2016",NA,"1","14","15","MC",30.1743,"M. x gig"
"Mb-1486_1","Brau-2016","2016",NA,"1","15","15","DM",4.29728,"M. x gig"
"Mb-1486_1","Brau-2016","2016",NA,"1","15","15","FW",5.34,"M. x gig"
"Mb-1486_1","Brau-2016","2016",NA,"1","15","15","MC",19.5266,"M. x gig"
"Mx-1548_12","Brau-2016","2016",NA,"1","16","15","DM",1.306,"M. x gig"
"Mx-1548_12","Brau-2016","2016",NA,"1","16","15","FW",1.52,"M. x gig"
"Mx-1548_12","Brau-2016","2016",NA,"1","16","15","MC",14.0789,"M. x gig"
"Mx-1915_12","Brau-2016","2016",NA,"1","17","15","DM",2.21632,"M. x gig"
"Mx-1915_12","Brau-2016","2016",NA,"1","17","15","FW",2.72,"M. x gig"
"Mx-1915_12","Brau-2016","2016",NA,"1","17","15","MC",18.5178,"M. x gig"
"Mx-1932_13","Brau-2016","2016",NA,"1","17","16","DM",3.56504,"M. x gig"
"Mx-1932_13","Brau-2016","2016",NA,"1","17","16","FW",4.46,"M. x gig"
"Mx-1932_13","Brau-2016","2016",NA,"1","17","16","MC",20.0663,"M. x gig"
"Mx-1933_11","Brau-2016","2016",NA,"1","16","16","DM",3.09418,"M. x gig"
"Mx-1933_11","Brau-2016","2016",NA,"1","16","16","FW",3.86,"M. x gig"
"Mx-1933_11","Brau-2016","2016",NA,"1","16","16","MC",19.8399,"M. x gig"
"Mx-1956_15","Brau-2016","2016",NA,"1","15","16","DM",2.4731,"M. x gig"
"Mx-1956_15","Brau-2016","2016",NA,"1","15","16","FW",3,"M. x gig"
"Mx-1956_15","Brau-2016","2016",NA,"1","15","16","MC",17.5633,"M. x gig"
"Mb-2","Brau-2016","2016",NA,"2","21","1","DM",1.57442,"M. sinensis"
"Mb-2","Brau-2016","2016",NA,"2","21","1","FW",2.22,"M. sinensis"
"Mb-2","Brau-2016","2016",NA,"2","21","1","MC",29.0803,"M. sinensis"
"Mb-3","Brau-2016","2016",NA,"2","22","1","DM",2.1747,"M. sinensis"
"Mb-3","Brau-2016","2016",NA,"2","22","1","FW",3.3,"M. sinensis"
"Mb-3","Brau-2016","2016",NA,"2","22","1","MC",34.1,"M. sinensis"
"Mb-9","Brau-2016","2016",NA,"2","24","1","DM",1.91744,"M. sinensis"
"Mb-9","Brau-2016","2016",NA,"2","24","1","FW",2.78,"M. sinensis"
"Mb-9","Brau-2016","2016",NA,"2","24","1","MC",31.0273,"M. sinensis"
"Mb-14","Brau-2016","2016",NA,"2","25","1","DM",2.31778,"M. sinensis"
"Mb-14","Brau-2016","2016",NA,"2","25","1","FW",3.5,"M. sinensis"
"Mb-14","Brau-2016","2016",NA,"2","25","1","MC",33.7777,"M. sinensis"
"Mb-31","Brau-2016","2016",NA,"2","27","1","DM",1.41931,"M. sinensis"
"Mb-31","Brau-2016","2016",NA,"2","27","1","FW",2.1,"M. sinensis"
"Mb-31","Brau-2016","2016",NA,"2","27","1","MC",32.4137,"M. sinensis"
"Mb-35","Brau-2016","2016",NA,"2","28","1","DM",1.30261,"M. sinensis"
"Mb-35","Brau-2016","2016",NA,"2","28","1","FW",1.82,"M. sinensis"
"Mb-35","Brau-2016","2016",NA,"2","28","1","MC",28.4281,"M. sinensis"
"Mb-37","Brau-2016","2016",NA,"2","29","1","DM",5.41195,"M. sinensis"
"Mb-37","Brau-2016","2016",NA,"2","29","1","FW",9.46,"M. sinensis"
"Mb-37","Brau-2016","2016",NA,"2","29","1","MC",42.7912,"M. sinensis"
"Mb-70","Brau-2016","2016",NA,"2","31","1","DM",2.00673,"M. sinensis"
"Mb-70","Brau-2016","2016",NA,"2","31","1","FW",3.98,"M. sinensis"
"Mb-70","Brau-2016","2016",NA,"2","31","1","MC",49.5796,"M. sinensis"
"Mb-72","Brau-2016","2016",NA,"2","32","1","FW",5.72,"M. x gig"
"Mb-74","Brau-2016","2016",NA,"2","33","1","DM",2.73915,"M. sinensis"
"Mb-74","Brau-2016","2016",NA,"2","33","1","FW",4.92,"M. sinensis"
"Mb-74","Brau-2016","2016",NA,"2","33","1","MC",44.3262,"M. sinensis"
"Mb-76","Brau-2016","2016",NA,"2","34","1","DM",4.50269,"M. sacchariflorus"
"Mb-76","Brau-2016","2016",NA,"2","34","1","FW",6.02,"M. sacchariflorus"
"Mb-76","Brau-2016","2016",NA,"2","34","1","MC",25.2045,"M. sacchariflorus"
"Mb-86","Brau-2016","2016",NA,"2","35","2","DM",2.56938,"M. sinensis"
"Mb-86","Brau-2016","2016",NA,"2","35","2","FW",3.7,"M. sinensis"
"Mb-86","Brau-2016","2016",NA,"2","35","2","MC",30.5574,"M. sinensis"
"Mb-94","Brau-2016","2016",NA,"2","34","2","DM",1.71409,"M. sacchariflorus"
"Mb-94","Brau-2016","2016",NA,"2","34","2","FW",2.62,"M. sacchariflorus"
"Mb-94","Brau-2016","2016",NA,"2","34","2","MC",34.5769,"M. sacchariflorus"
"Mb-102","Brau-2016","2016",NA,"2","33","2","FW",4.58,"M. sinensis"
"Mb-104","Brau-2016","2016",NA,"2","32","2","DM",5.62065,"M. x gig"
"Mb-104","Brau-2016","2016",NA,"2","32","2","FW",9.24,"M. x gig"
"Mb-104","Brau-2016","2016",NA,"2","32","2","MC",39.1705,"M. x gig"
"Mb-99","Brau-2016","2016",NA,"2","31","2","DM",5.6103,"M. sinensis"
"Mb-99","Brau-2016","2016",NA,"2","31","2","FW",9.68,"M. sinensis"
"Mb-99","Brau-2016","2016",NA,"2","31","2","MC",42.0423,"M. sinensis"
"Mb-109","Brau-2016","2016",NA,"2","30","2","DM",2.58604,"M. sinensis"
"Mb-109","Brau-2016","2016",NA,"2","30","2","FW",5.16,"M. sinensis"
"Mb-109","Brau-2016","2016",NA,"2","30","2","MC",49.8829,"M. sinensis"
"Mb-110","Brau-2016","2016",NA,"2","29","2","DM",3.63422,"M. sinensis"
"Mb-110","Brau-2016","2016",NA,"2","29","2","FW",7.46,"M. sinensis"
"Mb-110","Brau-2016","2016",NA,"2","29","2","MC",51.2839,"M. sinensis"
"Mb-111","Brau-2016","2016",NA,"2","28","2","DM",1.28015,"M. sinensis"
"Mb-111","Brau-2016","2016",NA,"2","28","2","FW",1.92,"M. sinensis"
"Mb-111","Brau-2016","2016",NA,"2","28","2","MC",33.3253,"M. sinensis"
"Mb-113","Brau-2016","2016",NA,"2","27","2","DM",1.65793,"M. sinensis"
"Mb-113","Brau-2016","2016",NA,"2","27","2","FW",2.38,"M. sinensis"
"Mb-113","Brau-2016","2016",NA,"2","27","2","MC",30.339,"M. sinensis"
"Mb-115","Brau-2016","2016",NA,"2","26","2","DM",1.71206,"M. sinensis"
"Mb-115","Brau-2016","2016",NA,"2","26","2","FW",2.58,"M. sinensis"
"Mb-115","Brau-2016","2016",NA,"2","26","2","MC",33.641,"M. sinensis"
"Mb-140","Brau-2016","2016",NA,"2","23","2","DM",4.00358,"M. sacchariflorus"
"Mb-140","Brau-2016","2016",NA,"2","23","2","FW",5.44,"M. sacchariflorus"
"Mb-140","Brau-2016","2016",NA,"2","23","2","MC",26.4048,"M. sacchariflorus"
"Mb-142","Brau-2016","2016",NA,"2","22","2","DM",3.12666,"M. sacchariflorus"
"Mb-142","Brau-2016","2016",NA,"2","22","2","FW",4.2,"M. sacchariflorus"
"Mb-142","Brau-2016","2016",NA,"2","22","2","MC",25.5558,"M. sacchariflorus"
"Mb-144","Brau-2016","2016",NA,"2","21","2","DM",3.6657,"M. sacchariflorus"
"Mb-144","Brau-2016","2016",NA,"2","21","2","FW",5.4,"M. sacchariflorus"
"Mb-144","Brau-2016","2016",NA,"2","21","2","MC",32.1167,"M. sacchariflorus"
"Mb-146","Brau-2016","2016",NA,"2","20","2","DM",3.00095,"M. sacchariflorus"
"Mb-146","Brau-2016","2016",NA,"2","20","2","FW",4.08,"M. sacchariflorus"
"Mb-146","Brau-2016","2016",NA,"2","20","2","MC",26.4474,"M. sacchariflorus"
"Mb-148","Brau-2016","2016",NA,"2","21","3","DM",2.05679,"M. x gig"
"Mb-148","Brau-2016","2016",NA,"2","21","3","FW",3.12,"M. x gig"
"Mb-148","Brau-2016","2016",NA,"2","21","3","MC",34.0771,"M. x gig"
"Mb-149","Brau-2016","2016",NA,"2","22","3","DM",3.54087,"M. x gig"
"Mb-149","Brau-2016","2016",NA,"2","22","3","FW",5.9,"M. x gig"
"Mb-149","Brau-2016","2016",NA,"2","22","3","MC",39.9852,"M. x gig"
"Mb-166","Brau-2016","2016",NA,"2","23","3","DM",0.755762,"M. sacchariflorus"
"Mb-166","Brau-2016","2016",NA,"2","23","3","FW",1.24,"M. sacchariflorus"
"Mb-166","Brau-2016","2016",NA,"2","23","3","MC",39.0515,"M. sacchariflorus"
"Mb-167","Brau-2016","2016",NA,"2","24","3","DM",1.15193,"M. sinensis"
"Mb-167","Brau-2016","2016",NA,"2","24","3","FW",2.52,"M. sinensis"
"Mb-167","Brau-2016","2016",NA,"2","24","3","MC",54.2885,"M. sinensis"
"Mb-177","Brau-2016","2016",NA,"2","25","3","MC",26.3781,"M. sacchariflorus"
"Mb-99","Brau-2016","2016",NA,"2","26","3","DM",2.4387,"M. sinensis"
"Mb-99","Brau-2016","2016",NA,"2","26","3","FW",4.1,"M. sinensis"
"Mb-99","Brau-2016","2016",NA,"2","26","3","MC",40.5196,"M. sinensis"
"Mb-188","Brau-2016","2016",NA,"2","28","3","DM",5.81164,"M. x gig"
"Mb-188","Brau-2016","2016",NA,"2","28","3","FW",9.56,"M. x gig"
"Mb-188","Brau-2016","2016",NA,"2","28","3","MC",39.2088,"M. x gig"
"Mb-221","Brau-2016","2016",NA,"2","29","3","FW",0.84,"M. sinensis"
"Mb-226","Brau-2016","2016",NA,"2","30","3","MC",31.419,"M. sacchariflorus"
"Mb-229","Brau-2016","2016",NA,"2","31","3","DM",0.943729,"M. sinensis"
"Mb-229","Brau-2016","2016",NA,"2","31","3","FW",1.28,"M. sinensis"
"Mb-229","Brau-2016","2016",NA,"2","31","3","MC",26.2712,"M. sinensis"
"Mb-272","Brau-2016","2016",NA,"2","34","3","DM",1.83204,"M. sacchariflorus"
"Mb-272","Brau-2016","2016",NA,"2","34","3","FW",2.74,"M. sacchariflorus"
"Mb-272","Brau-2016","2016",NA,"2","34","3","MC",33.1373,"M. sacchariflorus"
"Mb-297","Brau-2016","2016",NA,"2","35","3","DM",1.68146,"M. sacchariflorus"
"Mb-297","Brau-2016","2016",NA,"2","35","3","FW",2.72,"M. sacchariflorus"
"Mb-297","Brau-2016","2016",NA,"2","35","3","MC",38.1815,"M. sacchariflorus"
"Mb-306","Brau-2016","2016",NA,"2","35","4","MC",36.9203,"M. sinensis"
"Mb-307","Brau-2016","2016",NA,"2","34","4","DM",4.69242,"M. x gig"
"Mb-307","Brau-2016","2016",NA,"2","34","4","FW",6.7,"M. x gig"
"Mb-307","Brau-2016","2016",NA,"2","34","4","MC",29.9639,"M. x gig"
"Mb-308","Brau-2016","2016",NA,"2","33","4","DM",3.38981,"M. x gig"
"Mb-308","Brau-2016","2016",NA,"2","33","4","FW",5.52,"M. x gig"
"Mb-308","Brau-2016","2016",NA,"2","33","4","MC",38.5904,"M. x gig"
"Mb-309","Brau-2016","2016",NA,"2","32","4","DM",5.08814,"M. x gig"
"Mb-309","Brau-2016","2016",NA,"2","32","4","FW",8.36,"M. x gig"
"Mb-309","Brau-2016","2016",NA,"2","32","4","MC",39.1371,"M. x gig"
"Mb-310","Brau-2016","2016",NA,"2","31","4","DM",2.40209,"M. x gig"
"Mb-310","Brau-2016","2016",NA,"2","31","4","FW",3.88,"M. x gig"
"Mb-310","Brau-2016","2016",NA,"2","31","4","MC",38.0906,"M. x gig"
"Mb-353","Brau-2016","2016",NA,"2","29","4","MC",27.5837,"M. sacchariflorus"
"Mb-383_1","Brau-2016","2016",NA,"2","26","4","MC",43.9493,"M. sacchariflorus"
"Mb-391","Brau-2016","2016",NA,"2","25","4","MC",37.5124,"M. sacchariflorus"
"Mb-393_1","Brau-2016","2016",NA,"2","24","4","MC",39.7327,"M. sacchariflorus"
"Mb-397","Brau-2016","2016",NA,"2","23","4","MC",41.9365,"M. sacchariflorus"
"Mb-99","Brau-2016","2016",NA,"2","21","4","MC",29.329,"M. sinensis"
"Mb-401","Brau-2016","2016",NA,"2","20","4","MC",44.3462,"M. sacchariflorus"
"Mb-526_13","Brau-2016","2016",NA,"2","28","6","DM",1.41466,"M. sinensis"
"Mb-526_13","Brau-2016","2016",NA,"2","28","6","FW",1.64,"M. sinensis"
"Mb-526_13","Brau-2016","2016",NA,"2","28","6","MC",13.7405,"M. sinensis"
"Mb-527_1","Brau-2016","2016",NA,"2","27","6","DM",0.635507,"M. sinensis"
"Mb-527_1","Brau-2016","2016",NA,"2","27","6","FW",0.72,"M. sinensis"
"Mb-527_1","Brau-2016","2016",NA,"2","27","6","MC",11.7352,"M. sinensis"
"Mb-99","Brau-2016","2016",NA,"2","28","7","DM",2.59348,"M. sinensis"
"Mb-99","Brau-2016","2016",NA,"2","28","7","FW",3.16,"M. sinensis"
"Mb-99","Brau-2016","2016",NA,"2","28","7","MC",17.9278,"M. sinensis"
"Mb-99","Brau-2016","2016",NA,"2","22","8","FW",2.44,"M. sinensis"
"Mb-910_11","Brau-2016","2016",NA,"2","25","9","DM",2.10132,"M. sinensis"
"Mb-910_11","Brau-2016","2016",NA,"2","25","9","FW",2.74,"M. sinensis"
"Mb-910_11","Brau-2016","2016",NA,"2","25","9","MC",23.3096,"M. sinensis"
"Mb-928_18","Brau-2016","2016",NA,"2","33","9","DM",3.32807,"M. sinensis"
"Mb-928_18","Brau-2016","2016",NA,"2","33","9","FW",5.58,"M. sinensis"
"Mb-928_18","Brau-2016","2016",NA,"2","33","9","MC",40.3571,"M. sinensis"
"Mb-930","Brau-2016","2016",NA,"2","34","9","DM",2.47675,"M. sinensis"
"Mb-930","Brau-2016","2016",NA,"2","34","9","FW",4.06,"M. sinensis"
"Mb-930","Brau-2016","2016",NA,"2","34","9","MC",38.9962,"M. sinensis"
"Mb-931_12","Brau-2016","2016",NA,"2","35","10","DM",1.93493,"M. sinensis"
"Mb-931_12","Brau-2016","2016",NA,"2","35","10","FW",2.72,"M. sinensis"
"Mb-931_12","Brau-2016","2016",NA,"2","35","10","MC",28.8627,"M. sinensis"
"Mb-933_11","Brau-2016","2016",NA,"2","34","10","DM",2.88331,"M. sinensis"
"Mb-933_11","Brau-2016","2016",NA,"2","34","10","FW",4.12,"M. sinensis"
"Mb-933_11","Brau-2016","2016",NA,"2","34","10","MC",30.0167,"M. sinensis"
"Mb-99","Brau-2016","2016",NA,"2","33","10","DM",2.20624,"M. sinensis"
"Mb-99","Brau-2016","2016",NA,"2","33","10","FW",2.58,"M. sinensis"
"Mb-99","Brau-2016","2016",NA,"2","33","10","MC",14.4869,"M. sinensis"
"Mb-960_20","Brau-2016","2016",NA,"2","24","10","DM",1.76202,"M. sinensis"
"Mb-960_20","Brau-2016","2016",NA,"2","24","10","FW",2.1,"M. sinensis"
"Mb-960_20","Brau-2016","2016",NA,"2","24","10","MC",16.0944,"M. sinensis"
"Mb-960_20","Brau-2016","2016",NA,"2","23","10","DM",0.842562,"M. sinensis"
"Mb-960_20","Brau-2016","2016",NA,"2","23","10","FW",1.82,"M. sinensis"
"Mb-960_20","Brau-2016","2016",NA,"2","23","10","MC",53.7054,"M. sinensis"
"Mb-974_19","Brau-2016","2016",NA,"2","24","11","DM",3.67519,"M. sinensis"
"Mb-974_19","Brau-2016","2016",NA,"2","24","11","FW",4.94,"M. sinensis"
"Mb-974_19","Brau-2016","2016",NA,"2","24","11","MC",25.6034,"M. sinensis"
"Mb-99","Brau-2016","2016",NA,"2","27","11","DM",1.94337,"M. sinensis"
"Mb-99","Brau-2016","2016",NA,"2","27","11","FW",2.5,"M. sinensis"
"Mb-99","Brau-2016","2016",NA,"2","27","11","MC",22.2651,"M. sinensis"
"Mb-1086_54","Brau-2016","2016",NA,"2","25","12","DM",5.43447,"M. x gig"
"Mb-1086_54","Brau-2016","2016",NA,"2","25","12","FW",7.56,"M. x gig"
"Mb-1086_54","Brau-2016","2016",NA,"2","25","12","MC",28.1154,"M. x gig"
"Mb-99","Brau-2016","2016",NA,"2","23","12","DM",2.42993,"M. sinensis"
"Mb-99","Brau-2016","2016",NA,"2","23","12","FW",3.02,"M. sinensis"
"Mb-99","Brau-2016","2016",NA,"2","23","12","MC",19.5387,"M. sinensis"
"Mb-1130_51","Brau-2016","2016",NA,"2","27","13","DM",4.46613,"M. x gig"
"Mb-1130_51","Brau-2016","2016",NA,"2","27","13","FW",6.08,"M. x gig"
"Mb-1130_51","Brau-2016","2016",NA,"2","27","13","MC",26.5439,"M. x gig"
"Mb-99","Brau-2016","2016",NA,"2","34","14","DM",4.208,"M. sinensis"
"Mb-99","Brau-2016","2016",NA,"2","34","14","FW",5.26,"M. sinensis"
"Mb-99","Brau-2016","2016",NA,"2","34","14","MC",20,"M. sinensis"
"Mb-1153_20","Brau-2016","2016",NA,"2","33","14","DM",2.57387,"M. sinensis"
"Mb-1153_20","Brau-2016","2016",NA,"2","33","14","FW",3.68,"M. sinensis"
"Mb-1153_20","Brau-2016","2016",NA,"2","33","14","MC",30.0578,"M. sinensis"
"Mb-1153_20","Brau-2016","2016",NA,"2","32","14","DM",3.65303,"M. sinensis"
"Mb-1153_20","Brau-2016","2016",NA,"2","32","14","FW",6.18,"M. sinensis"
"Mb-1153_20","Brau-2016","2016",NA,"2","32","14","MC",40.8894,"M. sinensis"
"Mb-1156_13","Brau-2016","2016",NA,"2","30","14","DM",2.31936,"M. sinensis"
"Mb-1156_13","Brau-2016","2016",NA,"2","30","14","FW",3.84,"M. sinensis"
"Mb-1156_13","Brau-2016","2016",NA,"2","30","14","MC",39.6,"M. sinensis"
"Mb-1205_12","Brau-2016","2016",NA,"2","20","15","DM",4.62699,"M. sinensis"
"Mb-1205_12","Brau-2016","2016",NA,"2","20","15","FW",5.4,"M. sinensis"
"Mb-1205_12","Brau-2016","2016",NA,"2","20","15","MC",14.3149,"M. sinensis"
"Mb-1231_18","Brau-2016","2016",NA,"2","22","15","DM",3.48921,"M. sinensis"
"Mb-1231_18","Brau-2016","2016",NA,"2","22","15","FW",6.12,"M. sinensis"
"Mb-1231_18","Brau-2016","2016",NA,"2","22","15","MC",42.9867,"M. sinensis"
"Mb-1238_1","Brau-2016","2016",NA,"2","24","15","FW",1.94,"M. sinensis"
"Mb-99","Brau-2016","2016",NA,"2","29","15","DM",1.7632,"M. sinensis"
"Mb-99","Brau-2016","2016",NA,"2","29","15","FW",2.22,"M. sinensis"
"Mb-99","Brau-2016","2016",NA,"2","29","15","MC",20.5767,"M. sinensis"
"Mb-1485_42","Brau-2016","2016",NA,"2","32","15","DM",3.48338,"M. x gig"
"Mb-1485_42","Brau-2016","2016",NA,"2","32","15","FW",5.26,"M. x gig"
"Mb-1485_42","Brau-2016","2016",NA,"2","32","15","MC",33.7761,"M. x gig"
"Mb-1486_1","Brau-2016","2016",NA,"2","33","15","DM",4.35399,"M. x gig"
"Mb-1486_1","Brau-2016","2016",NA,"2","33","15","FW",5.38,"M. x gig"
"Mb-1486_1","Brau-2016","2016",NA,"2","33","15","MC",19.0709,"M. x gig"
"Mx-1548_12","Brau-2016","2016",NA,"2","34","15","DM",1.01715,"M. x gig"
"Mx-1548_12","Brau-2016","2016",NA,"2","34","15","FW",1.22,"M. x gig"
"Mx-1548_12","Brau-2016","2016",NA,"2","34","15","MC",16.6271,"M. x gig"
"Mx-1915_12","Brau-2016","2016",NA,"2","35","15","DM",2.41714,"M. x gig"
"Mx-1915_12","Brau-2016","2016",NA,"2","35","15","FW",2.82,"M. x gig"
"Mx-1915_12","Brau-2016","2016",NA,"2","35","15","MC",14.2857,"M. x gig"
"Mx-1932_13","Brau-2016","2016",NA,"2","35","16","DM",2.52489,"M. x gig"
"Mx-1932_13","Brau-2016","2016",NA,"2","35","16","FW",3.06,"M. x gig"
"Mx-1932_13","Brau-2016","2016",NA,"2","35","16","MC",17.4873,"M. x gig"
"Mx-1933_11","Brau-2016","2016",NA,"2","34","16","DM",3.25802,"M. x gig"
"Mx-1933_11","Brau-2016","2016",NA,"2","34","16","FW",4.08,"M. x gig"
"Mx-1933_11","Brau-2016","2016",NA,"2","34","16","MC",20.1465,"M. x gig"
"Mx-1956_15","Brau-2016","2016",NA,"2","33","16","DM",2.34558,"M. x gig"
